Player_ID,Full_Name,Gender,Country,Continent,Date_of_Birth,Age,Height_cm,Weight_kg,Playing_Hand,Playing_Style,World_Ranking,National_Ranking,Career_Matches_Played,Career_Matches_Won,Win_Percentage,Titles_Won,International_Titles,Years_Active,Current_Status,Average_Match_Duration_Min,Average_Reaction_Time_ms,Serve_Speed_kmh,Ranking_Points,Injury_History,Last_Updated
789,Sofia Petrov 789,FEMALE,Germany,Europe,2004-06-05,21,193,83,Left,Offensive,789,81,138,61,44.2,2,3,4,Active,21.6,258,55,1502,Major,2024-12-31
790,Emma Singh 790,FEMALE,South Africa,Africa,2001-01-05,25,175,69,Right,Defensive,790,110,255,164,64.31,10,0,5,Active,29.6,192,64,1618,None,2024-12-31
791,Victor Martin 791,MALE,Nigeria,Africa,1992-11-21,33,190,64,Left,Defensive,791,11,174,79,45.4,14,4,9,Active,22.0,266,50,1915,None,2024-12-31
792,Wei Petrov 792,MALE,Egypt,Africa,1993-06-23,32,173,47,Left,Offensive,792,96,97,51,52.58,13,2,7,Active,29.2,231,58,1035,None,2024-12-31
793,Victor Li 793,MALE,Canada,North America,1987-10-04,38,193,46,Right,Offensive,793,120,390,157,40.26,15,0,7,Retired,21.3,192,79,860,Minor,2024-12-31
794,Mei Silva 794,FEMALE,France,Europe,2000-06-10,25,167,54,Left,Defensive,794,97,310,129,41.61,5,2,3,Active,28.9,261,53,1127,Minor,2024-12-31
795,Laura Brown 795,FEMALE,Thailand,Asia,1990-04-29,35,162,47,Right,Defensive,795,84,311,174,55.95,13,0,6,Active,20.1,282,50,1286,None,2024-12-31
796,Ivan Singh 796,MALE,Egypt,Africa,1986-08-11,39,195,65,Left,Defensive,796,140,425,307,72.24,8,1,6,Retired,21.2,236,78,1433,None,2024-12-31
797,Emma Li 797,FEMALE,Italy,Europe,1997-04-04,28,187,80,Right,Defensive,797,49,397,267,67.25,4,0,12,Active,39.0,195,64,1284,None,2024-12-31
798,Mei Martin 798,FEMALE,South Africa,Africa,1998-07-19,27,161,93,Left,Defensive,798,100,105,36,34.29,3,4,6,Active,44.2,206,53,1956,None,2024-12-31
799,Mei Lopez 799,FEMALE,USA,North America,1993-03-24,32,169,87,Left,Offensive,799,3,214,112,52.34,0,5,9,Active,37.7,258,70,2449,None,2024-12-31
800,Daniel Petrov 800,MALE,Egypt,Africa,1998-06-19,27,189,56,Left,Defensive,800,47,473,262,55.39,5,0,5,Active,32.0,297,66,1459,Minor,2024-12-31
801,Wei Li 801,MALE,Argentina,South America,1992-10-26,33,161,84,Right,All-round,801,139,215,155,72.09,12,2,4,Active,37.7,287,67,2054,None,2024-12-31
802,Laura Lopez 802,FEMALE,Chile,South America,1996-01-14,30,194,46,Right,All-round,802,96,138,56,40.58,2,5,9,Active,34.4,212,66,2366,None,2024-12-31
803,Marco Martin 803,MALE,Chile,South America,1989-02-25,36,169,88,Right,All-round,803,16,210,120,57.14,6,5,8,Retired,42.5,294,79,719,Minor,2024-12-31
804,Anita Martin 804,FEMALE,Egypt,Africa,2000-05-03,25,160,55,Left,All-round,804,81,195,93,47.69,9,5,8,Active,26.4,236,52,1589,Minor,2024-12-31
805,Anita Rossi 805,FEMALE,France,Europe,2002-04-03,23,174,78,Right,All-round,805,12,324,179,55.25,9,5,7,Active,29.3,212,60,940,None,2024-12-31
806,Laura Singh 806,FEMALE,Indonesia,Asia,1998-12-28,27,183,58,Left,All-round,806,67,302,150,49.67,3,0,10,Active,34.2,266,75,1758,None,2024-12-31
807,Marco Lopez 807,MALE,Italy,Europe,1992-03-06,33,162,56,Right,Defensive,807,54,391,292,74.68,0,4,3,Active,20.0,263,60,1104,Major,2024-12-31
808,Nina Garcia 808,FEMALE,Chile,South America,1999-04-19,26,168,62,Left,Offensive,808,95,347,194,55.91,8,3,3,Active,28.1,280,56,2314,Major,2024-12-31
809,Samuel Brown 809,MALE,Canada,North America,1998-04-23,27,157,64,Right,Defensive,809,113,181,117,64.64,11,3,3,Active,37.5,214,71,1631,None,2024-12-31
810,Victor Singh 810,MALE,Italy,Europe,1985-03-21,40,173,60,Left,All-round,810,17,353,228,64.59,12,1,10,Retired,42.6,231,75,1269,Minor,2024-12-31
811,Wei Rossi 811,MALE,USA,North America,1986-08-02,39,165,74,Left,Offensive,811,23,367,232,63.22,15,2,4,Retired,33.2,262,64,734,None,2024-12-31
812,Nina Garcia 812,FEMALE,Nigeria,Africa,1999-04-18,26,179,50,Left,All-round,812,128,458,309,67.47,1,0,11,Active,24.1,232,62,1808,None,2024-12-31
813,Emma Lopez 813,FEMALE,Indonesia,Asia,1992-10-01,33,193,48,Right,Offensive,813,103,257,92,35.8,9,3,10,Active,42.6,215,67,1136,None,2024-12-31
814,Mei Brown 814,FEMALE,Argentina,South America,2006-11-24,19,157,45,Left,Defensive,814,61,408,194,47.55,4,0,12,Active,37.3,213,52,792,Major,2024-12-31
815,Emma Martin 815,FEMALE,Indonesia,Asia,2001-04-07,24,151,59,Right,Offensive,815,128,207,143,69.08,6,5,8,Active,31.7,248,60,2382,None,2024-12-31
816,Nina Brown 816,FEMALE,Chile,South America,1994-11-09,31,185,92,Left,Defensive,816,123,139,53,38.13,7,4,3,Active,21.3,298,49,1587,Minor,2024-12-31
817,Emma Petrov 817,FEMALE,New Zealand,Oceania,1998-09-25,27,164,94,Left,Defensive,817,18,248,102,41.13,5,4,10,Active,38.0,237,47,1331,None,2024-12-31
818,Sofia Rossi 818,FEMALE,Argentina,South America,1987-08-19,38,188,92,Left,All-round,818,117,138,70,50.72,2,5,7,Retired,30.2,203,49,1109,Minor,2024-12-31
819,Samuel Rossi 819,MALE,France,Europe,1993-05-30,32,193,95,Left,All-round,819,7,409,295,72.13,14,5,12,Active,42.0,279,55,1445,None,2024-12-31
820,Victor Li 820,MALE,France,Europe,1993-02-24,32,156,65,Left,Offensive,820,2,196,91,46.43,14,5,8,Active,38.5,191,78,1229,Major,2024-12-31
821,Samuel Brown 821,MALE,Chile,South America,1990-10-06,35,186,82,Left,Offensive,821,147,401,300,74.81,14,3,8,Active,23.8,228,77,2341,Major,2024-12-31
822,Wei Petrov 822,MALE,Indonesia,Asia,1985-07-30,40,150,80,Right,Offensive,822,19,325,136,41.85,14,2,11,Retired,25.5,252,53,1457,Minor,2024-12-31
823,Laura Brown 823,FEMALE,Italy,Europe,1998-03-27,27,161,49,Right,Defensive,823,29,151,97,64.24,3,1,8,Active,30.3,198,66,1442,None,2024-12-31
824,Nina Sharma 824,FEMALE,Canada,North America,2000-12-03,25,183,55,Left,All-round,824,33,101,53,52.48,5,4,8,Active,42.3,240,80,719,Minor,2024-12-31
825,Samuel Petrov 825,MALE,New Zealand,Oceania,1990-12-03,35,175,71,Right,All-round,825,9,314,124,39.49,15,0,3,Active,41.5,272,62,1185,Major,2024-12-31
826,Sofia Brown 826,FEMALE,Canada,North America,1997-08-30,28,174,68,Left,Defensive,826,66,311,141,45.34,15,0,5,Active,36.9,241,49,1275,Minor,2024-12-31
827,Laura Brown 827,FEMALE,Chile,South America,1989-03-29,36,168,50,Right,Offensive,827,60,143,52,36.36,12,3,3,Retired,31.8,213,53,1416,Minor,2024-12-31
828,Laura Petrov 828,FEMALE,Thailand,Asia,1986-04-13,39,194,52,Left,Offensive,828,131,138,100,72.46,15,3,12,Retired,40.4,235,79,734,Major,2024-12-31
829,Anita Lopez 829,FEMALE,Spain,Europe,2005-12-18,20,162,85,Right,Offensive,829,112,498,181,36.35,11,5,10,Active,28.5,197,57,1468,Minor,2024-12-31
830,Laura Garcia 830,FEMALE,Spain,Europe,2006-05-05,19,165,83,Right,All-round,830,125,448,289,64.51,6,3,8,Active,24.5,214,64,774,None,2024-12-31
831,Alex Garcia 831,MALE,Egypt,Africa,1995-10-01,30,175,57,Right,All-round,831,23,231,153,66.23,8,1,11,Active,42.8,236,49,1596,Minor,2024-12-31
832,Mei Sharma 832,FEMALE,South Africa,Africa,1998-09-28,27,191,90,Left,All-round,832,76,381,158,41.47,1,3,5,Active,23.6,245,78,1583,Major,2024-12-31
833,Daniel Silva 833,MALE,Thailand,Asia,2003-07-03,22,174,67,Right,All-round,833,12,413,176,42.62,1,4,3,Active,38.2,246,46,1145,None,2024-12-31
834,Emma Lopez 834,FEMALE,Thailand,Asia,2001-02-10,24,180,94,Right,Defensive,834,132,389,147,37.79,5,2,7,Active,39.5,247,80,2199,None,2024-12-31
835,Ivan Li 835,MALE,Italy,Europe,2003-05-09,22,155,56,Left,Defensive,835,45,465,321,69.03,9,4,3,Active,44.9,253,72,567,Minor,2024-12-31
836,Arjun Li 836,MALE,Argentina,South America,1989-03-27,36,175,61,Right,Defensive,836,77,483,302,62.53,15,0,11,Retired,40.4,259,76,1814,Major,2024-12-31
837,Nina Singh 837,FEMALE,Argentina,South America,2001-01-27,24,154,62,Right,Defensive,837,150,154,72,46.75,14,4,4,Active,26.8,264,61,1832,Major,2024-12-31
838,Daniel Sharma 838,MALE,Nepal,Asia,1985-06-27,40,151,57,Right,Defensive,838,36,422,241,57.11,12,2,7,Retired,42.7,217,72,1744,None,2024-12-31
839,Arjun Garcia 839,MALE,Egypt,Africa,1996-08-19,29,194,54,Left,Offensive,839,85,273,138,50.55,10,3,6,Active,31.9,276,76,941,Major,2024-12-31
840,Anita Petrov 840,FEMALE,South Africa,Africa,1991-01-02,35,158,77,Left,Defensive,840,62,136,65,47.79,5,4,5,Active,38.7,208,62,1652,None,2024-12-31
841,Nina Petrov 841,FEMALE,Indonesia,Asia,1997-11-22,28,168,52,Left,Offensive,841,122,141,54,38.3,11,4,11,Active,22.8,203,59,924,Major,2024-12-31
842,Ivan Singh 842,MALE,Spain,Europe,2006-07-01,19,155,53,Right,All-round,842,48,377,209,55.44,13,3,10,Active,36.8,209,63,1729,Major,2024-12-31
843,Laura Singh 843,FEMALE,Thailand,Asia,1985-11-15,40,166,77,Right,Offensive,843,39,294,175,59.52,14,2,8,Retired,26.5,226,49,2314,None,2024-12-31
844,Anita Garcia 844,FEMALE,Argentina,South America,2006-07-19,19,178,68,Left,All-round,844,56,170,120,70.59,3,3,4,Active,33.4,281,72,2169,None,2024-12-31
845,Nina Petrov 845,FEMALE,India,Asia,1987-02-26,38,168,76,Left,Defensive,845,30,354,196,55.37,14,3,10,Retired,34.1,264,75,1549,Major,2024-12-31
846,Emma Sharma 846,FEMALE,Argentina,South America,2002-11-26,23,162,47,Left,All-round,846,59,122,58,47.54,11,0,10,Active,40.0,202,50,1809,Minor,2024-12-31
847,Anita Brown 847,FEMALE,Nepal,Asia,1996-03-19,29,173,56,Right,Offensive,847,15,234,117,50.0,2,3,12,Active,39.1,283,50,1150,Minor,2024-12-31
848,Daniel Petrov 848,MALE,Chile,South America,1987-11-23,38,173,81,Left,Offensive,848,3,457,337,73.74,7,2,5,Retired,25.0,203,53,1255,None,2024-12-31
849,Daniel Brown 849,MALE,South Africa,Africa,2001-06-30,24,157,61,Right,All-round,849,27,308,191,62.01,3,0,4,Active,31.1,275,48,2049,Major,2024-12-31
850,Laura Lopez 850,FEMALE,Chile,South America,2001-12-15,24,192,87,Left,Defensive,850,120,261,147,56.32,2,2,3,Active,44.9,219,79,1089,Minor,2024-12-31
851,Ivan Petrov 851,MALE,Argentina,South America,1988-09-01,37,170,59,Right,Offensive,851,54,262,119,45.42,8,3,4,Retired,36.6,246,46,697,None,2024-12-31
852,Mei Lopez 852,FEMALE,Italy,Europe,2004-02-28,21,174,69,Left,All-round,852,77,173,100,57.8,13,4,10,Active,30.3,228,60,1233,Minor,2024-12-31
853,Nina Lopez 853,FEMALE,Australia,Oceania,2006-02-16,19,152,54,Right,Defensive,853,147,402,233,57.96,14,1,10,Active,44.7,220,72,1868,Major,2024-12-31
854,Victor Rossi 854,MALE,Spain,Europe,2006-11-09,19,162,56,Right,All-round,854,131,367,204,55.59,7,1,12,Active,24.6,247,69,2301,Major,2024-12-31
855,Mei Sharma 855,FEMALE,Egypt,Africa,2006-01-15,20,164,68,Left,All-round,855,13,462,252,54.55,4,5,6,Active,44.9,227,71,950,Minor,2024-12-31
856,Alex Li 856,MALE,Spain,Europe,1991-11-09,34,176,51,Left,Offensive,856,5,117,49,41.88,12,3,5,Active,36.3,250,66,1785,Major,2024-12-31
857,Nina Petrov 857,FEMALE,Thailand,Asia,2001-06-10,24,186,94,Right,Offensive,857,136,183,69,37.7,12,4,8,Active,32.4,222,63,556,Major,2024-12-31
858,Ivan Lopez 858,MALE,New Zealand,Oceania,1996-01-23,29,172,47,Right,All-round,858,118,293,155,52.9,3,4,4,Active,35.4,201,46,1456,Minor,2024-12-31
859,Samuel Petrov 859,MALE,Australia,Oceania,1995-04-11,30,175,89,Right,All-round,859,121,409,187,45.72,1,4,10,Active,28.9,214,52,2190,None,2024-12-31
860,Emma Garcia 860,FEMALE,New Zealand,Oceania,2002-02-04,23,182,78,Right,All-round,860,73,310,144,46.45,8,3,7,Active,26.6,236,58,1028,None,2024-12-31
861,Emma Singh 861,FEMALE,France,Europe,1987-03-13,38,170,65,Left,Defensive,861,52,106,37,34.91,13,5,9,Retired,24.8,285,68,2149,Minor,2024-12-31
862,Sofia Silva 862,FEMALE,Australia,Oceania,1987-10-19,38,194,82,Right,Defensive,862,133,217,145,66.82,4,4,6,Retired,34.0,285,74,987,Major,2024-12-31
863,Wei Li 863,MALE,Egypt,Africa,1996-10-28,29,193,46,Right,Offensive,863,28,427,290,67.92,12,3,10,Active,20.7,195,53,2350,Minor,2024-12-31
864,Mei Li 864,FEMALE,Nigeria,Africa,1995-04-26,30,166,57,Right,Offensive,864,106,274,186,67.88,5,1,11,Active,29.7,204,47,444,Minor,2024-12-31
865,Emma Lopez 865,FEMALE,Nigeria,Africa,1999-11-13,26,195,53,Right,Defensive,865,51,122,55,45.08,13,3,11,Active,34.4,218,52,2373,None,2024-12-31
866,Nina Silva 866,FEMALE,New Zealand,Oceania,2000-01-17,25,155,72,Right,Defensive,866,32,162,88,54.32,2,3,3,Active,33.9,289,57,2115,Minor,2024-12-31
867,Victor Martin 867,MALE,Germany,Europe,1997-07-16,28,159,80,Right,Offensive,867,42,346,133,38.44,6,0,9,Active,33.6,256,51,1849,Minor,2024-12-31
868,Nina Sharma 868,FEMALE,Thailand,Asia,1998-05-15,27,154,78,Left,Offensive,868,119,302,196,64.9,0,1,12,Active,28.8,257,56,1578,Major,2024-12-31
869,Alex Singh 869,MALE,Germany,Europe,1999-09-19,26,181,80,Right,All-round,869,34,151,88,58.28,1,5,9,Active,29.7,267,52,1017,Major,2024-12-31
870,Nina Li 870,FEMALE,Canada,North America,2002-07-30,23,157,52,Right,All-round,870,95,206,102,49.51,7,5,10,Active,41.6,218,46,541,Major,2024-12-31
871,Ivan Martin 871,MALE,Argentina,South America,2000-09-06,25,152,56,Right,Offensive,871,136,149,75,50.34,3,5,12,Active,26.3,266,73,2157,Major,2024-12-31
872,Victor Li 872,MALE,Chile,South America,1986-03-26,39,153,63,Left,Offensive,872,140,235,158,67.23,14,5,3,Retired,40.8,196,68,2112,None,2024-12-31
873,Mei Singh 873,FEMALE,Thailand,Asia,2003-08-19,22,159,46,Right,Offensive,873,44,134,93,69.4,5,0,5,Active,43.4,215,45,2353,None,2024-12-31
874,Sofia Rossi 874,FEMALE,France,Europe,1994-09-19,31,152,84,Left,Offensive,874,38,227,141,62.11,13,1,6,Active,24.9,243,72,614,None,2024-12-31
875,Ivan Garcia 875,MALE,Australia,Oceania,1999-12-20,26,153,95,Left,Offensive,875,51,415,256,61.69,0,4,3,Active,33.5,257,76,1802,Minor,2024-12-31
876,Marco Silva 876,MALE,New Zealand,Oceania,1988-08-26,37,169,91,Left,All-round,876,118,328,168,51.22,3,2,8,Retired,22.8,241,80,798,None,2024-12-31
877,Arjun Silva 877,MALE,South Africa,Africa,1987-03-19,38,183,95,Right,Offensive,877,14,499,308,61.72,0,5,10,Retired,23.2,201,70,1823,Minor,2024-12-31
878,Victor Silva 878,MALE,Nepal,Asia,1993-10-24,32,154,73,Left,Offensive,878,115,484,353,72.93,0,0,4,Active,24.2,215,51,1275,None,2024-12-31
879,Samuel Li 879,MALE,Australia,Oceania,2004-09-02,21,150,95,Left,Offensive,879,30,484,264,54.55,7,3,11,Active,23.5,199,51,439,Minor,2024-12-31
880,Laura Sharma 880,FEMALE,Thailand,Asia,1985-06-24,40,181,59,Right,All-round,880,100,270,126,46.67,12,0,3,Retired,25.9,291,61,864,Minor,2024-12-31
881,Samuel Petrov 881,MALE,Egypt,Africa,2001-12-13,24,168,67,Right,All-round,881,100,259,157,60.62,4,0,6,Active,22.8,256,70,2090,Minor,2024-12-31
882,Ivan Li 882,MALE,India,Asia,1985-03-03,40,151,95,Left,All-round,882,45,139,89,64.03,5,4,5,Retired,44.4,257,52,2327,Minor,2024-12-31
883,Mei Singh 883,FEMALE,Thailand,Asia,2006-11-14,19,191,70,Left,Defensive,883,135,404,190,47.03,1,1,4,Active,31.8,271,53,1253,None,2024-12-31
884,Laura Lopez 884,FEMALE,Italy,Europe,1987-08-09,38,181,65,Right,Defensive,884,8,268,167,62.31,5,3,7,Retired,21.4,243,72,467,Minor,2024-12-31
885,Anita Lopez 885,FEMALE,Nigeria,Africa,1998-03-04,27,158,53,Right,Offensive,885,117,290,148,51.03,13,3,7,Active,26.7,290,75,1641,Minor,2024-12-31
886,Alex Martin 886,MALE,Spain,Europe,1997-02-22,28,166,88,Right,All-round,886,55,179,81,45.25,3,4,4,Active,40.3,292,55,1624,None,2024-12-31
887,Laura Martin 887,FEMALE,France,Europe,1992-08-21,33,166,52,Left,All-round,887,11,474,190,40.08,11,3,7,Active,39.0,280,69,621,Minor,2024-12-31
888,Anita Silva 888,FEMALE,USA,North America,2003-10-15,22,162,48,Right,Offensive,888,31,196,81,41.33,1,5,12,Active,29.5,248,80,1688,None,2024-12-31
889,Samuel Li 889,MALE,Thailand,Asia,1990-11-12,35,174,71,Right,Offensive,889,94,237,172,72.57,4,0,10,Active,30.0,252,53,1456,None,2024-12-31
890,Arjun Martin 890,MALE,Italy,Europe,1990-01-23,35,178,78,Left,Defensive,890,62,382,208,54.45,7,5,12,Active,42.3,197,58,1056,Minor,2024-12-31
891,Marco Silva 891,MALE,India,Asia,1992-05-27,33,159,86,Right,All-round,891,48,432,315,72.92,11,2,7,Active,28.4,230,80,1519,Major,2024-12-31
892,Anita Sharma 892,FEMALE,Egypt,Africa,2003-10-05,22,157,54,Right,All-round,892,18,291,179,61.51,13,2,3,Active,29.6,223,49,2436,Minor,2024-12-31
893,Anita Garcia 893,FEMALE,France,Europe,1995-03-23,30,165,65,Right,Defensive,893,129,90,64,71.11,5,0,6,Active,24.9,224,47,411,Minor,2024-12-31
894,Ivan Singh 894,MALE,Australia,Oceania,1990-12-16,35,153,82,Left,All-round,894,56,413,195,47.22,3,2,8,Active,40.7,268,63,1855,None,2024-12-31
895,Mei Rossi 895,FEMALE,New Zealand,Oceania,2001-03-05,24,168,52,Right,Offensive,895,114,498,314,63.05,11,1,12,Active,30.1,202,54,2071,None,2024-12-31
896,Arjun Silva 896,MALE,Italy,Europe,1998-11-05,27,155,91,Left,All-round,896,81,238,170,71.43,12,5,3,Active,38.0,193,52,1971,None,2024-12-31
897,Mei Li 897,FEMALE,Germany,Europe,2003-06-28,22,177,77,Right,All-round,897,122,242,113,46.69,7,5,10,Active,38.6,194,66,1777,Major,2024-12-31
898,Arjun Rossi 898,MALE,South Africa,Africa,1990-01-02,36,151,73,Right,Offensive,898,125,234,168,71.79,0,2,8,Active,40.4,282,70,1739,None,2024-12-31
899,Ivan Martin 899,MALE,New Zealand,Oceania,1998-05-20,27,150,51,Left,Defensive,899,28,142,85,59.86,5,1,3,Active,30.6,221,51,1720,Major,2024-12-31
900,Samuel Lopez 900,MALE,Canada,North America,1992-04-24,33,177,70,Right,All-round,900,124,339,222,65.49,9,2,12,Active,33.5,278,45,752,Minor,2024-12-31
901,Laura Garcia 901,FEMALE,Nigeria,Africa,2001-01-27,24,188,83,Left,All-round,901,124,91,51,56.04,3,0,12,Active,23.1,275,65,912,None,2024-12-31
902,Daniel Li 902,MALE,Nepal,Asia,1986-02-13,39,169,58,Left,Offensive,902,45,86,30,34.88,14,1,9,Retired,41.2,277,54,2423,Major,2024-12-31
903,Nina Li 903,FEMALE,France,Europe,1990-11-21,35,164,57,Right,Offensive,903,55,408,270,66.18,9,5,7,Active,33.6,255,77,2130,None,2024-12-31
904,Daniel Martin 904,MALE,Germany,Europe,1985-08-16,40,157,92,Right,Offensive,904,87,279,153,54.84,1,4,6,Retired,21.7,295,61,1266,Minor,2024-12-31
905,Ivan Brown 905,MALE,Germany,Europe,1998-05-26,27,178,59,Left,All-round,905,38,187,123,65.78,1,2,11,Active,21.0,210,48,1701,None,2024-12-31
906,Arjun Martin 906,MALE,Nepal,Asia,2004-07-09,21,191,68,Left,All-round,906,46,121,76,62.81,1,3,6,Active,31.4,260,79,2473,None,2024-12-31
907,Nina Brown 907,FEMALE,Nigeria,Africa,2005-11-30,20,162,47,Right,Offensive,907,1,423,312,73.76,0,5,4,Active,37.1,298,69,2011,Minor,2024-12-31
908,Victor Li 908,MALE,Italy,Europe,2004-03-07,21,172,68,Left,All-round,908,26,309,219,70.87,7,5,10,Active,42.9,253,62,908,None,2024-12-31
909,Anita Petrov 909,FEMALE,India,Asia,1999-08-23,26,172,80,Right,Defensive,909,31,85,43,50.59,4,0,8,Active,29.0,298,68,1249,None,2024-12-31
910,Samuel Rossi 910,MALE,Indonesia,Asia,2003-05-07,22,164,89,Left,All-round,910,99,156,71,45.51,15,1,10,Active,42.2,259,68,2181,Minor,2024-12-31
911,Arjun Singh 911,MALE,New Zealand,Oceania,2003-02-04,22,156,87,Right,Defensive,911,131,334,242,72.46,12,0,3,Active,28.7,271,54,1040,None,2024-12-31
912,Laura Martin 912,FEMALE,Indonesia,Asia,1990-02-20,35,193,91,Left,Offensive,912,127,127,83,65.35,4,2,4,Active,35.5,226,48,499,Major,2024-12-31
913,Alex Singh 913,MALE,Spain,Europe,2005-06-26,20,159,64,Left,All-round,913,150,397,207,52.14,8,0,4,Active,30.4,282,47,1760,Minor,2024-12-31
914,Ivan Lopez 914,MALE,Australia,Oceania,1991-10-16,34,154,53,Right,All-round,914,143,353,129,36.54,2,0,4,Active,30.4,249,78,1589,Major,2024-12-31
915,Alex Garcia 915,MALE,South Africa,Africa,1985-03-02,40,153,80,Left,All-round,915,100,403,183,45.41,4,1,8,Retired,44.1,196,71,666,Major,2024-12-31
916,Victor Petrov 916,MALE,Thailand,Asia,2006-07-07,19,166,45,Right,All-round,916,68,414,310,74.88,14,3,7,Active,34.7,259,54,480,Minor,2024-12-31
917,Sofia Silva 917,FEMALE,USA,North America,2004-10-23,21,191,49,Left,Offensive,917,15,352,138,39.2,15,4,12,Active,30.2,256,80,1016,None,2024-12-31
918,Emma Rossi 918,FEMALE,USA,North America,2001-04-04,24,170,89,Left,Offensive,918,125,366,142,38.8,3,1,4,Active,28.5,194,66,1875,None,2024-12-31
919,Nina Li 919,FEMALE,Egypt,Africa,1996-05-05,29,182,81,Left,Defensive,919,148,399,195,48.87,5,4,12,Active,34.2,227,58,1837,Minor,2024-12-31
920,Laura Petrov 920,FEMALE,Canada,North America,1986-12-03,39,156,45,Right,Defensive,920,97,94,40,42.55,5,3,12,Retired,20.3,202,62,1146,Major,2024-12-31
921,Samuel Silva 921,MALE,Italy,Europe,1986-08-18,39,184,75,Left,All-round,921,64,305,153,50.16,13,4,5,Retired,23.1,227,72,564,Minor,2024-12-31
922,Alex Martin 922,MALE,India,Asia,1988-03-04,37,179,81,Left,All-round,922,130,405,248,61.23,7,0,6,Retired,40.5,255,45,2349,Minor,2024-12-31
923,Nina Sharma 923,FEMALE,Canada,North America,2002-12-11,23,182,57,Right,Defensive,923,51,345,122,35.36,14,4,7,Active,20.9,216,65,2453,Major,2024-12-31
924,Mei Singh 924,FEMALE,USA,North America,1993-02-22,32,176,63,Left,Offensive,924,10,105,74,70.48,4,4,12,Active,31.3,218,56,1153,Minor,2024-12-31
925,Sofia Rossi 925,FEMALE,Argentina,South America,1995-06-09,30,182,65,Right,All-round,925,82,174,116,66.67,9,5,5,Active,33.8,300,55,2123,None,2024-12-31
926,Arjun Singh 926,MALE,Germany,Europe,2004-02-22,21,178,90,Left,Offensive,926,103,468,200,42.74,13,5,10,Active,31.3,248,77,2110,None,2024-12-31
927,Arjun Brown 927,MALE,Nepal,Asia,1985-05-15,40,166,72,Left,Offensive,927,80,145,105,72.41,7,5,6,Retired,32.9,249,48,820,Major,2024-12-31
928,Sofia Martin 928,FEMALE,France,Europe,1994-08-05,31,187,75,Right,Offensive,928,16,149,80,53.69,3,4,12,Active,29.4,258,77,2183,None,2024-12-31
929,Anita Brown 929,FEMALE,Spain,Europe,1986-07-11,39,191,57,Right,Defensive,929,54,411,264,64.23,15,4,7,Retired,21.9,246,78,1980,None,2024-12-31
930,Ivan Petrov 930,MALE,Nepal,Asia,1993-05-25,32,182,89,Left,Offensive,930,86,229,99,43.23,12,3,4,Active,41.5,266,46,1426,Minor,2024-12-31
931,Wei Lopez 931,MALE,South Africa,Africa,2001-05-03,24,173,73,Left,Defensive,931,38,220,103,46.82,0,0,5,Active,29.6,216,73,2278,Minor,2024-12-31
932,Laura Sharma 932,FEMALE,New Zealand,Oceania,1987-08-15,38,185,74,Left,Defensive,932,20,487,268,55.03,9,1,5,Retired,43.6,251,47,708,Minor,2024-12-31
933,Daniel Singh 933,MALE,Italy,Europe,1990-05-19,35,175,78,Left,Defensive,933,72,491,304,61.91,6,1,4,Active,45.0,230,52,1258,Major,2024-12-31
934,Sofia Lopez 934,FEMALE,France,Europe,1999-07-20,26,193,77,Right,Defensive,934,107,237,115,48.52,8,5,4,Active,35.1,298,67,2244,Major,2024-12-31
935,Anita Singh 935,FEMALE,Chile,South America,1986-01-14,40,166,59,Left,All-round,935,102,310,175,56.45,8,5,11,Retired,20.5,213,48,1592,Minor,2024-12-31
936,Samuel Sharma 936,MALE,Nigeria,Africa,1986-09-13,39,191,47,Right,All-round,936,143,148,72,48.65,9,3,5,Retired,44.5,241,58,2244,Major,2024-12-31
937,Wei Silva 937,MALE,Australia,Oceania,1994-09-20,31,153,63,Left,Offensive,937,68,176,66,37.5,14,4,10,Active,27.5,200,63,904,None,2024-12-31
938,Wei Rossi 938,MALE,Thailand,Asia,1988-04-15,37,161,91,Left,Defensive,938,120,162,97,59.88,8,4,4,Retired,33.8,285,71,1843,Major,2024-12-31
939,Ivan Singh 939,MALE,Germany,Europe,1995-01-04,31,150,85,Right,All-round,939,13,344,245,71.22,7,0,9,Active,24.3,218,68,976,None,2024-12-31
940,Arjun Li 940,MALE,Egypt,Africa,1987-07-19,38,167,56,Left,Offensive,940,10,395,268,67.85,13,1,3,Retired,36.1,249,54,1101,Major,2024-12-31
941,Marco Brown 941,MALE,France,Europe,1988-11-24,37,159,74,Left,Defensive,941,52,394,226,57.36,15,5,5,Retired,26.9,267,75,1327,None,2024-12-31
942,Nina Garcia 942,FEMALE,Indonesia,Asia,1999-12-19,26,170,64,Left,All-round,942,97,102,38,37.25,14,4,8,Active,25.0,198,63,990,None,2024-12-31
943,Laura Sharma 943,FEMALE,Italy,Europe,1995-02-15,30,168,64,Right,Offensive,943,67,407,188,46.19,15,2,8,Active,40.4,255,79,2148,Minor,2024-12-31
944,Arjun Sharma 944,MALE,Spain,Europe,1993-05-14,32,182,91,Left,Defensive,944,40,272,118,43.38,2,1,12,Active,37.6,286,47,2011,Minor,2024-12-31
945,Victor Li 945,MALE,Nigeria,Africa,1986-01-17,39,180,84,Right,All-round,945,32,489,268,54.81,2,4,11,Retired,28.8,298,47,1652,Major,2024-12-31
